drug,reaction,severity,serious_count,frequency,relative_frequency
LANOXIN,Dyspnoea,0.0,0,1,0.16666666666666666
LANOXIN,General physical health deterioration,0.0,0,1,0.16666666666666666
LANOXIN,Interstitial lung disease,0.0,0,1,0.16666666666666666
LANOXIN,Oedema,0.0,0,1,0.16666666666666666
LANOXIN,Pleural effusion,0.0,0,1,0.16666666666666666
LANSOPRAZOLE,Aggression,0.0,0,2,0.10526315789473684
LANSOPRAZOLE,Anger,0.0,0,2,0.10526315789473684
LANSOPRAZOLE,Blepharospasm,0.0,0,2,0.10526315789473684
LANSOPRAZOLE,Chest discomfort,0.0,0,1,0.05263157894736842
LANSOPRAZOLE,Circulatory collapse,0.0,0,1,0.05263157894736842
LANSOPRAZOLE,Dry eye,0.0,0,1,0.05263157894736842
LANSOPRAZOLE,Eye pain,0.0,0,1,0.05263157894736842
LANSOPRAZOLE,Neutrophil count increased,0.0,0,1,0.05263157894736842
LANSOPRAZOLE,Ocular hyperaemia,0.0,0,1,0.05263157894736842
LANSOPRAZOLE,Platelet count decreased,0.0,0,1,0.05263157894736842
LANSOPRAZOLE,Pneumonia aspiration,0.0,0,1,0.05263157894736842
LANSOPRAZOLE,Suicidal ideation,0.0,0,2,0.10526315789473684
LANSOPRAZOLE,Violence-related symptom,0.0,0,2,0.10526315789473684
LANSOPRAZOLE,White blood cell count increased,0.0,0,1,0.05263157894736842
LANSOPRAZOLO,Abdominal pain,0.0,0,2,0.15384615384615385
LANSOPRAZOLO,Asthenia,0.0,0,1,0.07692307692307693
LANSOPRAZOLO,Blood creatinine increased,0.0,0,2,0.15384615384615385
LANSOPRAZOLO,C-reactive protein increased,0.0,0,2,0.15384615384615385
LANSOPRAZOLO,Diarrhoea,0.0,0,2,0.15384615384615385
LANSOPRAZOLO,Dysuria,0.0,0,1,0.07692307692307693
LANSOPRAZOLO,Pleural effusion,0.0,0,1,0.07692307692307693
LANSOPRAZOLO,Pyrexia,0.0,0,1,0.07692307692307693
LANSOPRAZOLO,Weight decreased,0.0,0,1,0.07692307692307693
LANTUS,Abdominal pain upper,0.0,0,1,0.043478260869565216
LANTUS,Alopecia,0.0,0,1,0.043478260869565216
LANTUS,Apathy,0.0,0,1,0.043478260869565216
LANTUS,Asthenia,0.0,0,1,0.043478260869565216
LANTUS,Drug level increased,0.0,0,1,0.043478260869565216
LANTUS,Fatigue,0.0,0,1,0.043478260869565216
LANTUS,Feeling abnormal,0.0,0,1,0.043478260869565216
LANTUS,Fluid retention,0.0,0,1,0.043478260869565216
LANTUS,Haemoglobin decreased,0.0,0,1,0.043478260869565216
LANTUS,Hair growth abnormal,0.0,0,1,0.043478260869565216
LANTUS,Malaise,0.0,0,1,0.043478260869565216
LANTUS,Nausea,0.0,0,1,0.043478260869565216
LANTUS,Oedema peripheral,0.0,0,1,0.043478260869565216
LANTUS,Pain,0.0,0,1,0.043478260869565216
LANTUS,Petechiae,0.0,0,1,0.043478260869565216
LANTUS,Pneumonia,0.0,0,1,0.043478260869565216
LANTUS,Psychotic disorder,0.0,0,1,0.043478260869565216
LANTUS,Skin disorder,0.0,0,1,0.043478260869565216
LANTUS,Suicidal ideation,0.0,0,1,0.043478260869565216
LANTUS,Thrombocytopenia,0.0,0,1,0.043478260869565216
LANTUS,Unevaluable event,0.0,0,2,0.08695652173913043
LANTUS,Vomiting,0.0,0,1,0.043478260869565216
LANTUS SOLOSTAR,Rash,0.0,0,1,1.0
LARGACTIL,Febrile convulsion,0.0,0,1,0.5
LARGACTIL,Helicobacter infection,0.0,0,1,0.5
LASILIX,Anaemia,0.0,0,1,0.16666666666666666
LASILIX,Erythema,0.0,0,1,0.16666666666666666
LASILIX,Hypotension,0.0,0,1,0.16666666666666666
LASILIX,Pruritus,0.0,0,1,0.16666666666666666
LASILIX,Renal failure chronic,0.0,0,1,0.16666666666666666
LASILIX,Subcutaneous haematoma,0.0,0,1,0.16666666666666666
LASILIX FAIBLE,Melaena,0.0,0,1,1.0
LASIX,Apathy,0.0,0,1,0.037037037037037035
LASIX,Asthenia,0.0,0,1,0.037037037037037035
LASIX,Blood potassium increased,0.0,0,1,0.037037037037037035
LASIX,Chronic gastritis,0.0,0,1,0.037037037037037035
LASIX,Diarrhoea,0.0,0,1,0.037037037037037035
LASIX,Drug level increased,0.0,0,1,0.037037037037037035
LASIX,Feeling abnormal,0.0,0,1,0.037037037037037035
LASIX,Haemoglobin decreased,0.0,0,1,0.037037037037037035
LASIX,Hyperkalaemia,0.0,0,1,0.037037037037037035
LASIX,Iron deficiency anaemia,0.0,0,1,0.037037037037037035
LASIX,Large intestine polyp,0.0,0,1,0.037037037037037035
LASIX,Malaise,0.0,0,1,0.037037037037037035
LASIX,Oedema,0.0,0,1,0.037037037037037035
LASIX,Off label use,0.0,0,1,0.037037037037037035
LASIX,Pain,0.0,0,1,0.037037037037037035
LASIX,Pancreatitis,0.0,0,1,0.037037037037037035
LASIX,Pneumonia,0.0,0,1,0.037037037037037035
LASIX,Psychotic disorder,0.0,0,1,0.037037037037037035
LASIX,Renal impairment,0.0,0,1,0.037037037037037035
LASIX,Subarachnoid haemorrhage,0.0,0,1,0.037037037037037035
LASIX,Suicidal ideation,0.0,0,1,0.037037037037037035
LASIX,Unevaluable event,0.0,0,2,0.07407407407407407
LASIX,Ventricular tachycardia,0.0,0,2,0.07407407407407407
LASIX,Weight decreased,0.0,0,1,0.037037037037037035
LASIX,Weight increased,0.0,0,1,0.037037037037037035
LASIX                              /00032601/,Abdominal discomfort,0.0,0,1,0.09090909090909091
LASIX                              /00032601/,Blood count abnormal,0.0,0,1,0.09090909090909091
LASIX                              /00032601/,Contusion,0.0,0,1,0.09090909090909091
LASIX                              /00032601/,Dizziness,0.0,0,1,0.09090909090909091
LASIX                              /00032601/,Ecchymosis,0.0,0,1,0.09090909090909091
LASIX                              /00032601/,Headache,0.0,0,1,0.09090909090909091
LASIX                              /00032601/,Hypoaesthesia,0.0,0,1,0.09090909090909091
LASIX                              /00032601/,Nausea,0.0,0,1,0.09090909090909091
LASIX                              /00032601/,Paraesthesia,0.0,0,1,0.09090909090909091
LASIX                              /00032601/,Platelet count decreased,0.0,0,1,0.09090909090909091
LASIX                              /00032601/,Platelet count increased,0.0,0,1,0.09090909090909091
LATUDA,Bipolar disorder,0.0,0,1,0.25
LATUDA,Neutrophil count decreased,0.0,0,3,0.75
LATUNDA,Medication error,0.0,0,1,1.0
LCL161,Hypotension,0.0,0,1,1.0
LEFLUNOMID,Blood fibrinogen decreased,0.0,0,1,1.0
LETAIRIS,Abdominal discomfort,0.0,0,2,0.0031446540880503146
LETAIRIS,Abdominal distension,0.0,0,2,0.0031446540880503146
LETAIRIS,Abdominal pain,0.0,0,2,0.0031446540880503146
LETAIRIS,Abdominal pain upper,0.0,0,2,0.0031446540880503146
LETAIRIS,Abnormal sensation in eye,0.0,0,2,0.0031446540880503146
LETAIRIS,Adverse reaction,0.0,0,4,0.006289308176100629
LETAIRIS,Anaemia,0.0,0,3,0.0047169811320754715
LETAIRIS,Arthralgia,0.0,0,14,0.0220125786163522
LETAIRIS,Arthritis,0.0,0,1,0.0015723270440251573
LETAIRIS,Asthenia,0.0,0,10,0.015723270440251572
LETAIRIS,Auricular haematoma,0.0,0,3,0.0047169811320754715
LETAIRIS,Back disorder,0.0,0,2,0.0031446540880503146
LETAIRIS,Back pain,0.0,0,6,0.009433962264150943
LETAIRIS,Blister,0.0,0,1,0.0015723270440251573
LETAIRIS,Blood count abnormal,0.0,0,1,0.0015723270440251573
LETAIRIS,Blood glucose increased,0.0,0,1,0.0015723270440251573
LETAIRIS,Blood potassium increased,0.0,0,2,0.0031446540880503146
LETAIRIS,Blood pressure decreased,0.0,0,1,0.0015723270440251573
LETAIRIS,Body temperature,0.0,0,1,0.0015723270440251573
LETAIRIS,Bone pain,0.0,0,1,0.0015723270440251573
LETAIRIS,Bronchitis,0.0,0,2,0.0031446540880503146
LETAIRIS,Cardiac failure congestive,0.0,0,2,0.0031446540880503146
LETAIRIS,Catheter site inflammation,0.0,0,1,0.0015723270440251573
LETAIRIS,Cellulitis,0.0,0,1,0.0015723270440251573
LETAIRIS,Central venous catheterisation,0.0,0,1,0.0015723270440251573
LETAIRIS,Chemotherapy,0.0,0,1,0.0015723270440251573
LETAIRIS,Chest discomfort,0.0,0,3,0.0047169811320754715
LETAIRIS,Chest pain,0.0,0,4,0.006289308176100629
LETAIRIS,Condition aggravated,0.0,0,2,0.0031446540880503146
LETAIRIS,Cough,0.0,0,18,0.02830188679245283
LETAIRIS,Death,0.0,0,1,0.0015723270440251573
LETAIRIS,Decreased appetite,0.0,0,2,0.0031446540880503146
LETAIRIS,Dental pulp disorder,0.0,0,1,0.0015723270440251573
LETAIRIS,Depression,0.0,0,1,0.0015723270440251573
LETAIRIS,Diarrhoea,0.0,0,9,0.014150943396226415
LETAIRIS,Dizziness,0.0,0,10,0.015723270440251572
LETAIRIS,Dizziness exertional,0.0,0,1,0.0015723270440251573
LETAIRIS,Drug hypersensitivity,0.0,0,1,0.0015723270440251573
LETAIRIS,Drug ineffective,0.0,0,6,0.009433962264150943
LETAIRIS,Dry mouth,0.0,0,1,0.0015723270440251573
LETAIRIS,Dyspepsia,0.0,0,2,0.0031446540880503146
LETAIRIS,Dysphonia,0.0,0,2,0.0031446540880503146
LETAIRIS,Dyspnoea,0.0,0,45,0.07075471698113207
LETAIRIS,Dyspnoea exertional,0.0,0,10,0.015723270440251572
LETAIRIS,Ear infection,0.0,0,2,0.0031446540880503146
LETAIRIS,Ear pruritus,0.0,0,2,0.0031446540880503146
LETAIRIS,Ear swelling,0.0,0,2,0.0031446540880503146
LETAIRIS,Epistaxis,0.0,0,3,0.0047169811320754715
LETAIRIS,Eructation,0.0,0,1,0.0015723270440251573
LETAIRIS,Erythema,0.0,0,1,0.0015723270440251573
LETAIRIS,Excessive cerumen production,0.0,0,3,0.0047169811320754715
LETAIRIS,Extrasystoles,0.0,0,1,0.0015723270440251573
LETAIRIS,Facial pain,0.0,0,1,0.0015723270440251573
LETAIRIS,Fall,0.0,0,9,0.014150943396226415
LETAIRIS,Fatigue,0.0,0,26,0.040880503144654086
LETAIRIS,Feeling abnormal,0.0,0,5,0.007861635220125786
LETAIRIS,Fibrosis,0.0,0,1,0.0015723270440251573
LETAIRIS,Fluid overload,0.0,0,4,0.006289308176100629
LETAIRIS,Fluid retention,0.0,0,20,0.031446540880503145
LETAIRIS,Flushing,0.0,0,2,0.0031446540880503146
LETAIRIS,Gastric disorder,0.0,0,1,0.0015723270440251573
LETAIRIS,Gingivitis,0.0,0,1,0.0015723270440251573
LETAIRIS,Haemoglobin decreased,0.0,0,4,0.006289308176100629
LETAIRIS,Haemoptysis,0.0,0,1,0.0015723270440251573
LETAIRIS,Haemorrhage,0.0,0,2,0.0031446540880503146
LETAIRIS,Head injury,0.0,0,3,0.0047169811320754715
LETAIRIS,Headache,0.0,0,28,0.0440251572327044
LETAIRIS,Heart rate increased,0.0,0,2,0.0031446540880503146
LETAIRIS,Hepatic enzyme decreased,0.0,0,2,0.0031446540880503146
LETAIRIS,Hepatic enzyme increased,0.0,0,3,0.0047169811320754715
LETAIRIS,Hiccups,0.0,0,2,0.0031446540880503146
LETAIRIS,Hot flush,0.0,0,2,0.0031446540880503146
LETAIRIS,Hypertension,0.0,0,1,0.0015723270440251573
LETAIRIS,Hypoaesthesia,0.0,0,1,0.0015723270440251573
LETAIRIS,Hypotension,0.0,0,5,0.007861635220125786
LETAIRIS,Hypoxia,0.0,0,1,0.0015723270440251573
LETAIRIS,Increased appetite,0.0,0,1,0.0015723270440251573
LETAIRIS,Infection,0.0,0,2,0.0031446540880503146
LETAIRIS,Influenza,0.0,0,2,0.0031446540880503146
LETAIRIS,Infusion site infection,0.0,0,1,0.0015723270440251573
LETAIRIS,Injury,0.0,0,1,0.0015723270440251573
LETAIRIS,Insomnia,0.0,0,12,0.018867924528301886
LETAIRIS,Intervertebral disc protrusion,0.0,0,2,0.0031446540880503146
LETAIRIS,Intra-uterine contraceptive device insertion,0.0,0,1,0.0015723270440251573
LETAIRIS,Jaundice,0.0,0,3,0.0047169811320754715
LETAIRIS,Laboratory test abnormal,0.0,0,1,0.0015723270440251573
LETAIRIS,Ligament sprain,0.0,0,1,0.0015723270440251573
LETAIRIS,Liver disorder,0.0,0,2,0.0031446540880503146
LETAIRIS,Liver function test abnormal,0.0,0,5,0.007861635220125786
LETAIRIS,Localised oedema,0.0,0,2,0.0031446540880503146
LETAIRIS,Loss of consciousness,0.0,0,2,0.0031446540880503146
LETAIRIS,Lung transplant,0.0,0,1,0.0015723270440251573
LETAIRIS,Malaise,0.0,0,16,0.025157232704402517
LETAIRIS,Middle insomnia,0.0,0,1,0.0015723270440251573
LETAIRIS,Migraine,0.0,0,2,0.0031446540880503146
LETAIRIS,Muscle disorder,0.0,0,2,0.0031446540880503146
LETAIRIS,Muscle spasms,0.0,0,1,0.0015723270440251573
LETAIRIS,Myalgia,0.0,0,2,0.0031446540880503146
LETAIRIS,Nasal congestion,0.0,0,12,0.018867924528301886
LETAIRIS,Nasal disorder,0.0,0,2,0.0031446540880503146
LETAIRIS,Nasal dryness,0.0,0,2,0.0031446540880503146
LETAIRIS,Nasopharyngitis,0.0,0,6,0.009433962264150943
LETAIRIS,Nausea,0.0,0,3,0.0047169811320754715
LETAIRIS,No therapeutic response,0.0,0,1,0.0015723270440251573
LETAIRIS,Obstruction,0.0,0,1,0.0015723270440251573
LETAIRIS,Ocular hyperaemia,0.0,0,3,0.0047169811320754715
LETAIRIS,Oedema,0.0,0,10,0.015723270440251572
LETAIRIS,Oedema peripheral,0.0,0,27,0.04245283018867924
LETAIRIS,Oral herpes,0.0,0,1,0.0015723270440251573
LETAIRIS,Otorrhoea,0.0,0,1,0.0015723270440251573
LETAIRIS,Oxygen consumption increased,0.0,0,1,0.0015723270440251573
LETAIRIS,Oxygen saturation decreased,0.0,0,1,0.0015723270440251573
LETAIRIS,Pain,0.0,0,6,0.009433962264150943
LETAIRIS,Pain in extremity,0.0,0,6,0.009433962264150943
LETAIRIS,Pain in jaw,0.0,0,10,0.015723270440251572
LETAIRIS,Palpitations,0.0,0,9,0.014150943396226415
LETAIRIS,Paraesthesia,0.0,0,1,0.0015723270440251573
LETAIRIS,Peripheral swelling,0.0,0,16,0.025157232704402517
LETAIRIS,Peripheral vascular disorder,0.0,0,1,0.0015723270440251573
LETAIRIS,Pharyngitis,0.0,0,1,0.0015723270440251573
LETAIRIS,Pneumonia,0.0,0,1,0.0015723270440251573
LETAIRIS,Pollakiuria,0.0,0,1,0.0015723270440251573
LETAIRIS,Polyuria,0.0,0,1,0.0015723270440251573
LETAIRIS,Poor quality sleep,0.0,0,1,0.0015723270440251573
LETAIRIS,Presyncope,0.0,0,1,0.0015723270440251573
LETAIRIS,Productive cough,0.0,0,3,0.0047169811320754715
LETAIRIS,Pruritus,0.0,0,5,0.007861635220125786
LETAIRIS,Pulmonary arterial hypertension,0.0,0,2,0.0031446540880503146
LETAIRIS,Rash,0.0,0,2,0.0031446540880503146
LETAIRIS,Respiratory disorder,0.0,0,2,0.0031446540880503146
LETAIRIS,Respiratory tract congestion,0.0,0,1,0.0015723270440251573
LETAIRIS,Respiratory tract infection,0.0,0,1,0.0015723270440251573
LETAIRIS,Rhinorrhoea,0.0,0,2,0.0031446540880503146
LETAIRIS,Rosacea,0.0,0,1,0.0015723270440251573
LETAIRIS,Scab,0.0,0,1,0.0015723270440251573
LETAIRIS,Seasonal allergy,0.0,0,1,0.0015723270440251573
LETAIRIS,Sinus congestion,0.0,0,1,0.0015723270440251573
LETAIRIS,Sinus disorder,0.0,0,2,0.0031446540880503146
LETAIRIS,Sinusitis,0.0,0,6,0.009433962264150943
LETAIRIS,Skin atrophy,0.0,0,1,0.0015723270440251573
LETAIRIS,Sleep disorder,0.0,0,1,0.0015723270440251573
LETAIRIS,Somnolence,0.0,0,2,0.0031446540880503146
LETAIRIS,Staphylococcal infection,0.0,0,1,0.0015723270440251573
LETAIRIS,Stent placement,0.0,0,1,0.0015723270440251573
LETAIRIS,Swelling,0.0,0,14,0.0220125786163522
LETAIRIS,Syncope,0.0,0,4,0.006289308176100629
LETAIRIS,Therapeutic response decreased,0.0,0,1,0.0015723270440251573
LETAIRIS,Thirst,0.0,0,2,0.0031446540880503146
LETAIRIS,Throat irritation,0.0,0,5,0.007861635220125786
LETAIRIS,Tinnitus,0.0,0,4,0.006289308176100629
LETAIRIS,Tooth disorder,0.0,0,2,0.0031446540880503146
LETAIRIS,Tooth extraction,0.0,0,1,0.0015723270440251573
LETAIRIS,Toothache,0.0,0,1,0.0015723270440251573
LETAIRIS,Tremor,0.0,0,2,0.0031446540880503146
LETAIRIS,Trigeminal neuralgia,0.0,0,1,0.0015723270440251573
LETAIRIS,Unevaluable event,0.0,0,17,0.026729559748427674
LETAIRIS,Urinary tract infection,0.0,0,4,0.006289308176100629
LETAIRIS,Vein disorder,0.0,0,1,0.0015723270440251573
LETAIRIS,Visual impairment,0.0,0,1,0.0015723270440251573
LETAIRIS,Vomiting,0.0,0,5,0.007861635220125786
LETAIRIS,Weight decreased,0.0,0,2,0.0031446540880503146
LETAIRIS,Weight fluctuation,0.0,0,1,0.0015723270440251573
LETAIRIS,Weight increased,0.0,0,7,0.0110062893081761
LETAIRIS,Wheezing,0.0,0,2,0.0031446540880503146
LETAIRIS,Wrist fracture,0.0,0,4,0.006289308176100629
LEUCOVORIN,Off label use,0.0,0,1,0.5
LEUCOVORIN,Pancreatitis,0.0,0,1,0.5
LEUPRORELIN,Fibroadenoma of breast,0.0,0,1,0.5
LEUPRORELIN,Off label use,0.0,0,1,0.5
LEVEMIR,Weight increased,0.0,0,1,1.0
LEVETIRACETAM,Abnormal behaviour,0.0,0,1,0.08333333333333333
LEVETIRACETAM,Activities of daily living impaired,0.0,0,1,0.08333333333333333
LEVETIRACETAM,Bradykinesia,0.0,0,1,0.08333333333333333
LEVETIRACETAM,Dermatillomania,0.0,0,1,0.08333333333333333
LEVETIRACETAM,Drug interaction,0.0,0,1,0.08333333333333333
LEVETIRACETAM,Drug level increased,0.0,0,1,0.08333333333333333
LEVETIRACETAM,Insomnia,0.0,0,1,0.08333333333333333
LEVETIRACETAM,Irritability,0.0,0,1,0.08333333333333333
LEVETIRACETAM,Lethargy,0.0,0,1,0.08333333333333333
LEVETIRACETAM,Memory impairment,0.0,0,1,0.08333333333333333
LEVETIRACETAM,Muscular weakness,0.0,0,1,0.08333333333333333
LEVETIRACETAM,Obsessive-compulsive disorder,0.0,0,1,0.08333333333333333
LEVOTHROID,Fluid retention,0.0,0,1,0.3333333333333333
LEVOTHROID,Oedema peripheral,0.0,0,1,0.3333333333333333
LEVOTHROID,Weight increased,0.0,0,1,0.3333333333333333
LEVOTHYROX 125 MCG,Melaena,0.0,0,1,1.0
LEVOTHYROXINE,Adverse drug reaction,0.0,0,1,0.05263157894736842
LEVOTHYROXINE,Anaemia,0.0,0,1,0.05263157894736842
LEVOTHYROXINE,Chest discomfort,0.0,0,1,0.05263157894736842
LEVOTHYROXINE,Dehydration,0.0,0,1,0.05263157894736842
LEVOTHYROXINE,Drug ineffective,0.0,0,1,0.05263157894736842
LEVOTHYROXINE,Dry eye,0.0,0,1,0.05263157894736842
LEVOTHYROXINE,Eye pain,0.0,0,1,0.05263157894736842
LEVOTHYROXINE,Haemoglobin decreased,0.0,0,1,0.05263157894736842
LEVOTHYROXINE,Hypoaesthesia,0.0,0,1,0.05263157894736842
LEVOTHYROXINE,Influenza,0.0,0,1,0.05263157894736842
LEVOTHYROXINE,Ocular hyperaemia,0.0,0,1,0.05263157894736842
LEVOTHYROXINE,Pain,0.0,0,1,0.05263157894736842
LEVOTHYROXINE,Platelet count increased,0.0,0,1,0.05263157894736842
LEVOTHYROXINE,Pneumonia,0.0,0,1,0.05263157894736842
LEVOTHYROXINE,Rash,0.0,0,1,0.05263157894736842
LEVOTHYROXINE,Skin discolouration,0.0,0,1,0.05263157894736842
LEVOTHYROXINE,Thrombocytopenia,0.0,0,1,0.05263157894736842
LEVOTHYROXINE,Tooth loss,0.0,0,1,0.05263157894736842
LEVOTHYROXINE,White blood cell count increased,0.0,0,1,0.05263157894736842
LEVOTHYROXINE SODIUM,Drug ineffective,0.0,0,1,0.5
LEVOTHYROXINE SODIUM,Somnolence,0.0,0,1,0.5
LEVOTHYROXINE.,Blindness,0.0,0,1,0.06666666666666667
LEVOTHYROXINE.,Constipation,0.0,0,1,0.06666666666666667
LEVOTHYROXINE.,Diarrhoea,0.0,0,1,0.06666666666666667
LEVOTHYROXINE.,Dizziness,0.0,0,1,0.06666666666666667
LEVOTHYROXINE.,Dry eye,0.0,0,1,0.06666666666666667
LEVOTHYROXINE.,Epistaxis,0.0,0,1,0.06666666666666667
LEVOTHYROXINE.,Incontinence,0.0,0,1,0.06666666666666667
LEVOTHYROXINE.,Increased appetite,0.0,0,1,0.06666666666666667
LEVOTHYROXINE.,Increased tendency to bruise,0.0,0,1,0.06666666666666667
LEVOTHYROXINE.,Nasopharyngitis,0.0,0,1,0.06666666666666667
LEVOTHYROXINE.,Off label use,0.0,0,1,0.06666666666666667
LEVOTHYROXINE.,Pruritus,0.0,0,1,0.06666666666666667
LEVOTHYROXINE.,Skin cancer,0.0,0,1,0.06666666666666667
LEVOTHYROXINE.,Weight increased,0.0,0,1,0.06666666666666667
LEVOTHYROXINE.,Wrong technique in product usage process,0.0,0,1,0.06666666666666667
LEXAPRO,Abdominal distension,0.0,0,1,0.03333333333333333
LEXAPRO,Abdominal pain,0.0,0,1,0.03333333333333333
LEXAPRO,Cerebrovascular accident,0.0,0,1,0.03333333333333333
LEXAPRO,Diarrhoea,0.0,0,2,0.06666666666666667
LEXAPRO,Fatigue,0.0,0,4,0.13333333333333333
LEXAPRO,Flatulence,0.0,0,1,0.03333333333333333
LEXAPRO,General physical health deterioration,0.0,0,1,0.03333333333333333
LEXAPRO,Haemoglobin decreased,0.0,0,1,0.03333333333333333
LEXAPRO,Headache,0.0,0,1,0.03333333333333333
LEXAPRO,Injury,0.0,0,1,0.03333333333333333
LEXAPRO,Malaise,0.0,0,1,0.03333333333333333
LEXAPRO,Migraine,0.0,0,1,0.03333333333333333
LEXAPRO,Nausea,0.0,0,1,0.03333333333333333
LEXAPRO,Pain,0.0,0,1,0.03333333333333333
LEXAPRO,Presyncope,0.0,0,1,0.03333333333333333
LEXAPRO,Pulmonary embolism,0.0,0,1,0.03333333333333333
LEXAPRO,Rhinorrhoea,0.0,0,1,0.03333333333333333
LEXAPRO,Somnolence,0.0,0,4,0.13333333333333333
LEXAPRO,Syncope,0.0,0,1,0.03333333333333333
LEXAPRO,Trismus,0.0,0,4,0.13333333333333333
LEXAPRO FILM-COATED TABLETS,Activities of daily living impaired,0.0,0,1,0.25
LEXAPRO FILM-COATED TABLETS,Crying,0.0,0,1,0.25
LEXAPRO FILM-COATED TABLETS,Depression,0.0,0,1,0.25
LEXAPRO FILM-COATED TABLETS,Drug ineffective,0.0,0,1,0.25
LEXOMIL,Erythema,0.0,0,1,0.2
LEXOMIL,Fall,0.0,0,1,0.2
LEXOMIL,Pruritus,0.0,0,1,0.2
LEXOMIL,Rhabdomyolysis,0.0,0,1,0.2
LEXOMIL,Somnolence,0.0,0,1,0.2
LIMARMONE,Chronic gastritis,0.0,0,1,0.25
LIMARMONE,Hyperkalaemia,0.0,0,1,0.25
LIMARMONE,Iron deficiency anaemia,0.0,0,1,0.25
LIMARMONE,Renal impairment,0.0,0,1,0.25
LIPITOR,Abdominal pain,0.0,0,1,0.012658227848101266
LIPITOR,Alcohol detoxification,0.0,0,1,0.012658227848101266
LIPITOR,Alcohol withdrawal syndrome,0.0,0,1,0.012658227848101266
LIPITOR,Anxiety,0.0,0,1,0.012658227848101266
LIPITOR,Bronchitis,0.0,0,1,0.012658227848101266
LIPITOR,Chronic obstructive pulmonary disease,0.0,0,1,0.012658227848101266
LIPITOR,Convulsion,0.0,0,1,0.012658227848101266
LIPITOR,Dehydration,0.0,0,1,0.012658227848101266
LIPITOR,Drug hypersensitivity,0.0,0,1,0.012658227848101266
LIPITOR,Drug ineffective,0.0,0,1,0.012658227848101266
LIPITOR,Dry eye,0.0,0,1,0.012658227848101266
LIPITOR,Dry mouth,0.0,0,1,0.012658227848101266
LIPITOR,Dysarthria,0.0,0,1,0.012658227848101266
LIPITOR,Dyspnoea,0.0,0,1,0.012658227848101266
LIPITOR,Electrolyte imbalance,0.0,0,1,0.012658227848101266
LIPITOR,Emphysema,0.0,0,1,0.012658227848101266
LIPITOR,Fall,0.0,0,1,0.012658227848101266
LIPITOR,Fatigue,0.0,0,1,0.012658227848101266
LIPITOR,Gait disturbance,0.0,0,1,0.012658227848101266
LIPITOR,General physical health deterioration,0.0,0,1,0.012658227848101266
LIPITOR,Haemoglobin decreased,0.0,0,1,0.012658227848101266
LIPITOR,Headache,0.0,0,1,0.012658227848101266
LIPITOR,Injury,0.0,0,1,0.012658227848101266
LIPITOR,Joint injury,0.0,0,1,0.012658227848101266
LIPITOR,Laceration,0.0,0,1,0.012658227848101266
LIPITOR,Loss of consciousness,0.0,0,1,0.012658227848101266
LIPITOR,Neuropathy peripheral,0.0,0,2,0.02531645569620253
LIPITOR,Pain,0.0,0,1,0.012658227848101266
LIPITOR,Platelet count decreased,0.0,0,1,0.012658227848101266
LIPITOR,Pulmonary embolism,0.0,0,1,0.012658227848101266
LIPITOR,Renal failure acute,0.0,0,1,0.012658227848101266
LIPITOR,Stomatitis,0.0,0,1,0.012658227848101266
LIPITOR,Stress,0.0,0,1,0.012658227848101266
LIPITOR,Subdural haematoma,0.0,0,1,0.012658227848101266
LIPITOR,Swollen tongue,0.0,0,1,0.012658227848101266
LIPITOR,Tongue injury,0.0,0,1,0.012658227848101266
LIPITOR,Type 2 diabetes mellitus,0.0,0,39,0.4936708860759494
LIPITOR,Visual impairment,0.0,0,2,0.02531645569620253
LIPITOR,Weight increased,0.0,0,1,0.012658227848101266
LISINOPRIL,Abdominal pain upper,0.0,0,1,0.02040816326530612
LISINOPRIL,Alcohol detoxification,0.0,0,1,0.02040816326530612
LISINOPRIL,Alcohol withdrawal syndrome,0.0,0,1,0.02040816326530612
LISINOPRIL,Alopecia,0.0,0,1,0.02040816326530612
LISINOPRIL,Amnesia,0.0,0,1,0.02040816326530612
LISINOPRIL,Anaemia,0.0,0,1,0.02040816326530612
LISINOPRIL,Anaphylactic reaction,0.0,0,1,0.02040816326530612
LISINOPRIL,Arthropathy,0.0,0,1,0.02040816326530612
LISINOPRIL,Cataract,0.0,0,1,0.02040816326530612
LISINOPRIL,Convulsion,0.0,0,1,0.02040816326530612
LISINOPRIL,Dehydration,0.0,0,1,0.02040816326530612
LISINOPRIL,Dizziness,0.0,0,1,0.02040816326530612
LISINOPRIL,Drug hypersensitivity,0.0,0,1,0.02040816326530612
LISINOPRIL,Drug ineffective,0.0,0,1,0.02040816326530612
LISINOPRIL,Dry eye,0.0,0,1,0.02040816326530612
LISINOPRIL,Dry mouth,0.0,0,1,0.02040816326530612
LISINOPRIL,Dysarthria,0.0,0,1,0.02040816326530612
LISINOPRIL,Electrolyte imbalance,0.0,0,1,0.02040816326530612
LISINOPRIL,Fall,0.0,0,1,0.02040816326530612
LISINOPRIL,Fatigue,0.0,0,3,0.061224489795918366
LISINOPRIL,Gait disturbance,0.0,0,1,0.02040816326530612
LISINOPRIL,Glaucoma,0.0,0,1,0.02040816326530612
LISINOPRIL,Grand mal convulsion,0.0,0,1,0.02040816326530612
LISINOPRIL,Haemoglobin decreased,0.0,0,3,0.061224489795918366
LISINOPRIL,Hair growth abnormal,0.0,0,1,0.02040816326530612
LISINOPRIL,Headache,0.0,0,1,0.02040816326530612
