drugName,condition,rating,effectiveness,usefulCount,review_length
Minocycline,Skin or Soft Tissue Infection,4.5,0.3333333333333333,35,361.0
Minoxidil,Alopecia,6.522388059701493,0.6716417910447762,3618,441.44776119402985
Minoxidil,High Blood Pressure,6.333333333333333,0.6666666666666666,15,329.3333333333333
Minoxidil,Not Listed / Othe,2.5,0.0,82,390.0
Minoxidil,Women (minoxidil),1.0,0.0,14,500.0
MiraLax,39</span> users found this comment helpful.,9.0,1.0,39,160.0
MiraLax,Bowel Preparation,3.4285714285714284,0.2857142857142857,184,183.85714285714286
MiraLax,Constipation,8.817204301075268,0.9032258064516129,6420,473.51612903225805
MiraLax,"Constipation, Acute",9.0,0.8888888888888888,525,426.77777777777777
Mirabegron,Overactive Bladde,5.58252427184466,0.5194174757281553,4176,370.99029126213594
Mirabegron,Urinary Incontinence,5.458333333333333,0.5,978,366.0416666666667
Mirapex,Parkinson's Disease,5.5,0.5,188,365.25
Mirapex,Periodic Limb Movement Disorde,7.5,0.75,70,194.25
Mirapex,Restless Legs Syndrome,7.7875,0.8,3107,417.425
Mirapex ER,Parkinson's Disease,8.5,1.0,34,562.5
Mircette,Birth Control,5.909090909090909,0.5,81,587.3636363636364
Mircette,Polycystic Ovary Syndrome,8.0,1.0,17,434.0
Mirena,0</span> users found this comment helpful.,6.142857142857143,0.6428571428571429,0,619.1428571428571
Mirena,19</span> users found this comment helpful.,7.0,1.0,19,790.0
Mirena,21</span> users found this comment helpful.,10.0,1.0,21,762.0
Mirena,2</span> users found this comment helpful.,5.75,0.625,8,677.0
Mirena,3</span> users found this comment helpful.,4.0,0.5,6,491.0
Mirena,4</span> users found this comment helpful.,3.0,0.0,8,496.0
Mirena,5</span> users found this comment helpful.,7.5,1.0,10,671.0
Mirena,6</span> users found this comment helpful.,5.333333333333333,0.3333333333333333,18,330.6666666666667
Mirena,7</span> users found this comment helpful.,1.0,0.0,7,569.0
Mirena,8</span> users found this comment helpful.,7.333333333333333,0.6666666666666666,24,640.0
Mirena,Abnormal Uterine Bleeding,5.207951070336391,0.4709480122324159,4944,574.8807339449542
Mirena,Birth Control,6.982575757575757,0.7,18478,571.5340909090909
Mirtazapine,Anxiety,6.883333333333334,0.7138888888888889,9789,495.2944444444444
Mirtazapine,Depression,7.339285714285714,0.7625,12632,488.925
Mirtazapine,Hot Flashes,6.0,0.5,53,25.0
Mirtazapine,Insomnia,7.386503067484663,0.7699386503067485,8306,491.96932515337426
Mirtazapine,Major Depressive Disorde,6.934426229508197,0.6967213114754098,2014,461.672131147541
Mirtazapine,Not Listed / Othe,6.666666666666667,0.6666666666666666,53,406.3333333333333
Mirtazapine,Obsessive Compulsive Disorde,7.6,0.75,270,468.1
Mirtazapine,Post Traumatic Stress Disorde,6.2272727272727275,0.6590909090909091,449,544.0
Mirvaso,Rosacea,3.5542168674698793,0.2891566265060241,1541,484.8072289156627
Misoprostol,Abortion,8.0,0.8333333333333334,88,520.8333333333334
Misoprostol,Labor Induction,8.0,1.0,3,616.0
Misoprostol,Not Listed / Othe,8.0,1.0,9,167.0
Mitoxantrone,Multiple Sclerosis,10.0,1.0,14,258.0
Moban,Schizophrenia,9.0,1.0,1,228.0
Mobic,16</span> users found this comment helpful.,10.0,1.0,16,71.0
Mobic,55</span> users found this comment helpful.,9.0,1.0,55,78.0
Mobic,7</span> users found this comment helpful.,1.0,0.0,7,226.0
Mobic,85</span> users found this comment helpful.,7.0,1.0,85,716.0
Mobic,94</span> users found this comment helpful.,8.0,1.0,94,311.0
Mobic,99</span> users found this comment helpful.,9.0,1.0,99,394.0
Mobic,Inflammatory Conditions,6.931034482758621,0.7241379310344828,2213,320.2068965517241
Mobic,Osteoarthritis,8.170731707317072,0.8780487804878049,3446,298.4878048780488
Mobic,Rheumatoid Arthritis,6.388888888888889,0.6944444444444444,1067,259.55555555555554
Mobic,Tendonitis,9.5,1.0,740,278.375
Mobic,ibromyalgia,6.714285714285714,0.7142857142857143,544,370.42857142857144
Modafinil,ADHD,8.823529411764707,0.9411764705882353,871,591.2352941176471
Modafinil,Chronic Fatigue Syndrome,7.0,0.6964285714285714,999,440.57142857142856
Modafinil,Depression,8.36111111111111,0.8472222222222222,1640,505.72222222222223
Modafinil,Hypersomnia,6.909090909090909,0.7272727272727273,112,599.7272727272727
Modafinil,Multiple Sclerosis,9.266666666666667,0.9666666666666667,594,438.46666666666664
Modafinil,Narcolepsy,7.054347826086956,0.7119565217391305,2309,429.2608695652174
Modafinil,Not Listed / Othe,10.0,1.0,4,769.0
Modafinil,Obstructive Sleep Apnea/Hypopnea Syndrome,8.129032258064516,0.8387096774193549,1052,387.64516129032256
Modafinil,Shift Work Sleep Disorde,8.411764705882353,0.8823529411764706,658,393.5882352941176
Modafinil,atigue,8.89655172413793,0.9310344827586207,650,427.0344827586207
Moderiba,Hepatitis C,8.0,1.0,0,231.0
Moexipril,High Blood Pressure,8.0,1.0,5,97.5
Molindone,Schizophrenia,9.0,1.0,1,228.0
Mometasone,Allergic Rhinitis,7.294117647058823,0.7352941176470589,486,331.1470588235294
Mometasone,"Asthma, Maintenance",6.769230769230769,0.6538461538461539,222,346.38461538461536
Mometasone,Atopic Dermatitis,9.75,1.0,73,142.25
Mometasone,Dermatitis,7.5,0.75,53,321.0
Mometasone,Eczema,9.285714285714286,0.9285714285714286,584,333.85714285714283
Mometasone,Nasal Polyps,5.0,0.3333333333333333,87,371.0
Mometasone,Not Listed / Othe,10.0,1.0,7,347.0
Mometasone,Psoriasis,9.428571428571429,1.0,396,421.2857142857143
Mometasone,Sinus Symptoms,3.75,0.25,15,357.5
Monistat 1-Day or Night Combination Pack,Vaginal Yeast Infection,2.0,0.06666666666666667,102,412.8666666666667
Monistat 3-Day Combination Pack,Vaginal Yeast Infection,3.62992125984252,0.31496062992125984,1065,444.1023622047244
Monistat 7,Vaginal Yeast Infection,2.9204545454545454,0.21022727272727273,512,460.5568181818182
Monistat 7-Day Combination Pack,Vaginal Yeast Infection,3.8217821782178216,0.31683168316831684,805,480.7920792079208
Mono-Linyah,Birth Control,6.125,0.5625,59,450.0
Monodox,Acne,7.793103448275862,0.7931034482758621,638,483.2758620689655
Monodox,Rosacea,10.0,1.0,28,616.0
Mononessa,16</span> users found this comment helpful.,1.0,0.0,16,768.0
Mononessa,Abnormal Uterine Bleeding,5.538461538461538,0.46153846153846156,232,463.2692307692308
Mononessa,Birth Control,6.296551724137931,0.6206896551724138,1180,492.5103448275862
Mononessa,Endometriosis,7.25,0.625,47,351.5
Mononessa,Ovarian Cysts,7.142857142857143,0.7142857142857143,62,555.5714285714286
Monopril,High Blood Pressure,9.0,1.0,24,51.0
Monovisc,Osteoarthritis,6.333333333333333,0.6666666666666666,21,408.3333333333333
Montelukast,Allergic Rhinitis,5.686046511627907,0.5290697674418605,2741,471.2093023255814
Montelukast,Asthma,5.483516483516484,0.5054945054945055,2079,468.5054945054945
Montelukast,"Asthma, Maintenance",6.60655737704918,0.6147540983606558,1884,476.655737704918
Montelukast,Bronchospasm Prophylaxis,9.0,1.0,87,149.5
Montelukast,COPD,6.25,0.75,142,179.75
Monurol,Bladder Infection,7.0,0.6666666666666666,173,296.1666666666667
Morphine,Chronic Pain,7.570247933884297,0.8016528925619835,3641,411.59504132231405
Morphine,Not Listed / Othe,9.333333333333334,1.0,8,279.0
Morphine,Pain,8.013157894736842,0.8717105263157895,5344,386.2368421052632
Morphine / naltrexone,Chronic Pain,4.851851851851852,0.46296296296296297,571,489.81481481481484
Morphine / naltrexone,Pain,6.8,0.6666666666666666,572,377.93333333333334
Motofen,"Diarrhea, Acute",10.0,1.0,9,279.0
Motofen,"Diarrhea, Chronic",10.0,1.0,44,222.5
Motrin,Back Pain,7.0,1.0,38,74.5
Motrin,"Gout, Acute",6.0,0.5,14,61.0
Motrin,Headache,10.0,1.0,31,217.33333333333334
Motrin,Osteoarthritis,10.0,1.0,25,11.0
Motrin,Pain,9.5,1.0,14,85.0
Motrin,Period Pain,8.5,1.0,28,49.5
Motrin,Rheumatoid Arthritis,10.0,1.0,12,182.0
Motrin IB,Back Pain,9.0,1.0,20,34.0
Motrin IB,Pain,10.0,1.0,15,154.0
Motrin IB,Period Pain,10.0,1.0,6,166.0
Motrin Infant Drops,Pain,10.0,1.0,6,18.0
Movantik,"Constipation, Chronic",1.0,0.0,33,551.6666666666666
Movantik,"Constipation, Drug Induced",4.536363636363636,0.39545454545454545,2743,497.95454545454544
Movantik,Opioid-Induced Constipation,5.7727272727272725,0.5681818181818182,154,578.6818181818181
MoviPrep,10</span> users found this comment helpful.,7.0,1.0,10,319.0
MoviPrep,25</span> users found this comment helpful.,1.0,0.0,25,88.0
MoviPrep,6</span> users found this comment helpful.,9.0,1.0,6,710.0
MoviPrep,7</span> users found this comment helpful.,1.0,0.0,7,462.0
MoviPrep,Bowel Preparation,7.130890052356021,0.7198952879581152,3269,513.0837696335078
MoviPrep,"Constipation, Chronic",9.333333333333334,1.0,58,554.6666666666666
MoviPrep,Gastrointestinal Decontamination,4.0,0.5,47,467.0
Moxatag,Bacterial Endocarditis Prevention,9.0,1.0,17,12.0
Moxeza,"Conjunctivitis, Bacterial",10.0,1.0,23,57.0
Moxifloxacin,Bacterial Infection,5.695652173913044,0.5652173913043478,237,392.9130434782609
Moxifloxacin,Bronchitis,6.464285714285714,0.6428571428571429,471,360.64285714285717
Moxifloxacin,"Conjunctivitis, Bacterial",7.083333333333333,0.6666666666666666,120,134.5
Moxifloxacin,Intraabdominal Infection,8.0,1.0,9,193.0
Moxifloxacin,Ophthalmic Surgery,5.75,0.5,105,231.75
Moxifloxacin,Pneumonia,8.297297297297296,0.918918918918919,753,412.8378378378378
Moxifloxacin,Prostatitis,7.0,0.6666666666666666,194,367.3333333333333
Moxifloxacin,Sinusitis,6.543859649122807,0.6403508771929824,967,336.36842105263156
Moxifloxacin,Skin and Structure Infection,8.0,1.0,0,380.0
Mucinex,10</span> users found this comment helpful.,9.0,1.0,10,320.0
Mucinex,12</span> users found this comment helpful.,7.0,1.0,12,160.0
Mucinex,32</span> users found this comment helpful.,6.0,0.5,32,204.0
Mucinex,55</span> users found this comment helpful.,8.0,1.0,55,772.0
Mucinex,Bronchitis,7.15,0.75,1728,250.85
Mucinex,Cough,6.2592592592592595,0.6481481481481481,737,342.4074074074074
Mucinex,ibromyalgia,8.344827586206897,0.8793103448275862,2924,440.9655172413793
Mucinex D,Cough and Nasal Congestion,6.471337579617835,0.6751592356687898,2435,347.9108280254777
Mucinex D Maximum Strength,Cough and Nasal Congestion,6.333333333333333,0.5833333333333334,8,365.5
Mucinex DM,Cough,6.6,0.7,68,296.0
Mucinex DM,Expectoration,1.0,0.0,5,65.0
Mucinex DM Maximum Strength,Expectoration,2.0,0.0,0,154.0
Mucinex Fast-Max Night Time Cold & Flu,Cold Symptoms,5.0,0.5,0,133.0
Mucinex Fast-Max Severe Congestion & Cough,Cough and Nasal Congestion,5.5,0.5,4,364.0
Mucinex Maximum Strength,Bronchitis,4.0,0.0,6,357.0
Mucinex Maximum Strength,Cough,9.0,1.0,7,216.0
Mucinex Sinus-Max Full Force,Nasal Congestion,10.0,1.0,1,150.0
Mucomyst,Expectoration,7.0,0.6666666666666666,150,539.0
Mucomyst-10,Acetaminophen Overdose,9.0,1.0,14,369.0
Multaq,Atrial Fibrillation,6.6875,0.625,628,287.375
Multaq,Atrial Flutte,4.0,0.0,65,89.5
Multivitamin,Dietary Supplementation,6.333333333333333,0.6145833333333334,1454,354.4583333333333
Multivitamin with iron,Anemia,8.76923076923077,0.9230769230769231,177,215.92307692307693
Multivitamin with iron,Not Listed / Othe,10.0,1.0,5,62.0
Multivitamin with iron,Vitamin/Mineral Supplementation and Deficiency,5.5,0.5,37,450.5
Multivitamin with minerals,Vitamin/Mineral Supplementation and Deficiency,6.055555555555555,0.5833333333333334,105,275.94444444444446
"Multivitamin, prenatal",Vitamin/Mineral Supplementation during Pregnancy/Lactation,8.385964912280702,0.8508771929824561,377,205.17543859649123
Mumps virus vaccine,Mumps Prophylaxis,4.0,0.0,0,52.0
Mupirocin,Impetig,10.0,1.0,4,349.0
Mupirocin,Nasal Carriage of Staphylococcus aureus,6.6,0.7,89,367.2
Mupirocin,Not Listed / Othe,10.0,1.0,15,378.0
Mupirocin,Secondary Cutaneous Bacterial Infections,10.0,1.0,1,370.0
Mupirocin,Skin and Structure Infection,7.533333333333333,0.7333333333333333,539,265.73333333333335
Muse,Erectile Dysfunction,5.545454545454546,0.5227272727272727,1354,258.90909090909093
My Way,9</span> users found this comment helpful.,10.0,1.0,9,574.0
My Way,Emergency Contraception,7.2727272727272725,0.75,122,480.3636363636364
Mycelex Troche,Oral Thrush,5.75,0.625,152,221.5
Mycolog II,Cutaneous Candidiasis,10.0,1.0,75,95.5
Mycophenolate mofetil,Autoimmune Hepatitis,8.0,0.875,85,165.0
Mycophenolate mofetil,Bullous Pemphigoid,2.0,0.0,1,186.0
Mycophenolate mofetil,Dermatomyositis,10.0,1.0,13,299.0
Mycophenolate mofetil,Multiple Sclerosis,9.5,1.0,4,239.5
Mycophenolate mofetil,Myasthenia Gravis,8.142857142857142,0.8928571428571429,444,401.64285714285717
Mycophenolate mofetil,Nephrotic Syndrome,9.5,1.0,29,494.5
Mycophenolate mofetil,"Organ Transplant, Rejection Prophylaxis",8.25,0.875,95,235.875
Mycophenolate mofetil,Psoriatic Arthritis,10.0,1.0,0,11.0
Mycophenolate mofetil,Rheumatoid Arthritis,7.0,0.75,55,233.0
Mycophenolate mofetil,Systemic Lupus Erythematosus,8.5,1.0,166,292.0
Mycophenolate mofetil,Ulcerative Colitis,10.0,1.0,31,336.0
Mycophenolate mofetil,Uveitis,9.0,1.0,16,301.0
Mycophenolic acid,Rejection Prophylaxis,10.0,1.0,1,339.0
Mycophenolic acid,tic (mycophenolic acid),9.333333333333334,1.0,44,222.33333333333334
Mydayis,ADHD,4.533333333333333,0.4,150,525.1333333333333
Myfortic,Dermatomyositis,8.0,1.0,9,23.0
Myfortic,Rejection Prophylaxis,10.0,1.0,35,322.0
Mylanta,GERD,10.0,1.0,16,19.0
Mylanta Gas,Gas,3.0,0.0,1,234.0
Myleran,Chronic Myelogenous Leukemia,10.0,1.0,3,115.0
Myleran,Thrombocythemia,10.0,1.0,15,369.0
Myobloc,Cervical Dystonia,4.5,0.5,0,531.5
Myobloc,Dystonia,10.0,1.0,1,678.0
Myophen,Pain,8.0,1.0,2,77.0
Myorisan,Acne,8.5,1.0,22,2010.0
Myrbetriq,Overactive Bladde,5.8625,0.55,3995,353.325
Myrbetriq,Urinary Incontinence,5.454545454545454,0.5,960,357.5
Mysoline,44</span> users found this comment helpful.,10.0,1.0,44,756.0
Mysoline,Benign Essential Trem,7.0,1.0,82,183.0
Mysoline,Seizures,9.333333333333334,1.0,135,266.0
NP Thyroid,19</span> users found this comment helpful.,9.0,1.0,19,71.0
NP Thyroid,Hashimoto's disease,7.0,0.75,33,346.0
NP Thyroid,"Hypothyroidism, After Thyroid Removal",8.0,1.0,14,405.0
NP Thyroid,TSH Suppression,10.0,1.0,7,239.0
NP Thyroid,Underactive Thyroid,4.4,0.4,99,335.6
Nabilone,"Nausea/Vomiting, Chemotherapy Induced",3.5,0.25,10,165.5
Nabilone,ibromyalgia,8.4,1.0,289,257.8
Nabumetone,Back Pain,6.176470588235294,0.6470588235294118,744,301.29411764705884
Nabumetone,Muscle Pain,6.833333333333333,0.6666666666666666,193,277.0
Nabumetone,Not Listed / Othe,10.0,1.0,10,53.0
Nabumetone,Osteoarthritis,6.2727272727272725,0.6818181818181818,546,409.09090909090907
Nabumetone,Rheumatoid Arthritis,4.5,0.3125,197,144.75
Nabumetone,Sciatica,4.666666666666667,0.5,208,156.16666666666666
Nabumetone,zen Shoulde,5.666666666666667,0.6666666666666666,94,210.66666666666666
Nadolol,Angina,10.0,1.0,9,75.0
Nadolol,Anxiety,7.0,0.75,26,484.0
Nadolol,Benign Essential Trem,9.666666666666666,1.0,29,392.0
Nadolol,Esophageal Variceal Hemorrhage Prophylaxis,8.75,1.0,50,294.5
Nadolol,High Blood Pressure,10.0,1.0,19,185.0
Nadolol,Migraine Prevention,7.857142857142857,0.7857142857142857,289,389.2857142857143
Nadolol,Supraventricular Tachycardia,9.0,1.0,43,494.5
Nafarelin,Endometriosis,8.5,1.0,11,293.5
Nafcillin,Bone infection,9.0,1.0,2,144.0
Naftifine,Tinea Corporis,10.0,1.0,6,126.0
Naftifine,Tinea Cruris,10.0,1.0,11,20.0
Naftifine,Tinea Pedis,10.0,1.0,13,226.5
Naftin,Tinea Cruris,10.0,1.0,11,20.0
Naftin,Tinea Pedis,10.0,1.0,5,84.0
Nalbuphine,Pain,7.8076923076923075,0.7884615384615384,331,368.7692307692308
Nalfon,"Gout, Acute",8.0,1.0,6,103.0
Naloxegol,"Constipation, Chronic",1.0,0.0,33,551.6666666666666
Naloxegol,"Constipation, Drug Induced",4.585585585585585,0.4009009009009009,2743,494.06306306306305
Naloxegol,Opioid-Induced Constipation,5.375,0.5208333333333334,154,555.5833333333334
Naloxone,Opioid Overdose,9.6,1.0,85,469.2
Naloxone,Reversal of Opioid Sedation,6.0,0.6,15,413.4
Naloxone / oxycodone,Pain,4.5,0.5,7,185.5
Naloxone / pentazocine,Chronic Pain,8.2,0.8,50,373.8
Naloxone / pentazocine,Pain,6.928571428571429,0.7857142857142857,393,388.2857142857143
Naltrexone,Alcohol Dependence,8.631147540983607,0.8934426229508197,7724,531.2622950819672
Naltrexone,Opiate Dependence,7.808988764044944,0.797752808988764,4029,539.3258426966293
Naltrexone,Trichotillomania,7.0,0.8333333333333334,22,526.0
Naltrexone,ibromyalgia,7.421052631578948,0.8157894736842105,1076,456.7894736842105
Namenda,35</span> users found this comment helpful.,10.0,1.0,35,89.0
Namenda,36</span> users found this comment helpful.,1.0,0.0,36,125.0
Namenda,Alzheimer's Disease,4.0,0.3,634,282.9
Namenda XR,28</span> users found this comment helpful.,3.0,0.0,28,427.0
Namenda XR,Alzheimer's Disease,4.5,0.5,105,478.5
Naphazoline,Eye Redness/Itching,1.0,0.0,6,720.0
Naphazoline,Nasal Congestion,9.916666666666666,1.0,268,317.0833333333333
Naphazoline / pheniramine,Eye Redness/Itching,7.538461538461538,0.8076923076923077,88,244.84615384615384
Naprelan,Back Pain,9.0,1.0,41,390.5
Naprelan,Headache,10.0,1.0,44,190.0
Naprelan,Muscle Pain,8.0,0.75,18,165.0
Naprelan,Osteoarthritis,9.4,1.0,125,69.6
Naprelan,Pain,10.0,1.0,41,246.0
Naprelan,Period Pain,10.0,1.0,4,265.0
Naprelan,Sciatica,9.0,1.0,155,255.5
Naprosyn,Ankylosing Spondylitis,7.0,1.0,5,119.0
Naprosyn,Back Pain,9.25,1.0,140,191.5
Naprosyn,Chronic Myofascial Pain,3.0,0.0,1,31.0
Naprosyn,Costochondritis,10.0,1.0,34,79.0
Naprosyn,"Gout, Acute",10.0,1.0,37,82.0
Naprosyn,Muscle Pain,8.0,1.0,17,61.0
Naprosyn,Osteoarthritis,6.0,0.6,197,115.8
Naprosyn,Pain,6.6,0.7,134,227.2
Naprosyn,Rheumatoid Arthritis,6.5,0.75,79,197.0
Naprosyn,Sciatica,10.0,1.0,78,409.0
Naprosyn,Tendonitis,7.25,0.75,142,226.25
Naproxen,Ankylosing Spondylitis,6.0,0.6,34,163.4
Naproxen,Back Pain,6.085714285714285,0.5857142857142857,1768,332.8142857142857
Naproxen,Bursitis,8.0,1.0,71,251.5
Naproxen,Chronic Myofascial Pain,3.0,0.0,1,31.0
Naproxen,Costochondritis,8.666666666666666,0.9166666666666666,61,140.5
Naproxen,"Gout, Acute",8.766666666666667,0.9166666666666666,1052,322.93333333333334
Naproxen,Headache,8.615384615384615,0.8846153846153846,774,300.11538461538464
Naproxen,Juvenile Rheumatoid Arthritis,3.6666666666666665,0.3333333333333333,18,65.66666666666667
Naproxen,Muscle Pain,6.478260869565218,0.6739130434782609,335,254.82608695652175
Naproxen,Neck Pain,3.3333333333333335,0.3333333333333333,12,482.3333333333333
Naproxen,Not Listed / Othe,9.0,1.0,1,211.0
Naproxen,Osteoarthritis,7.0285714285714285,0.7714285714285715,1048,249.9142857142857
Naproxen,Pain,6.841269841269841,0.6587301587301587,803,219.57142857142858
Naproxen,Period Pain,8.169491525423728,0.8220338983050848,1301,415.9491525423729
Naproxen,Rheumatoid Arthritis,7.0,0.7368421052631579,696,252.8421052631579
Naproxen,Sciatica,6.75,0.7142857142857143,1165,326.0357142857143
Naproxen,Tendonitis,6.190476190476191,0.5952380952380952,385,334.8095238095238
Naproxen,zen Shoulde,2.25,0.125,48,160.75
Naproxen / pseudoephedrine,Sinus Symptoms,9.0,1.0,18,629.0
Naproxen / sumatriptan,Migraine,8.98876404494382,0.9269662921348315,655,378.24719101123594
Naratriptan,Migraine,8.733333333333333,0.9166666666666666,328,384.6333333333333
Narcan Injection,Opioid Overdose,10.0,1.0,70,296.2
Narcan Injection,Reversal of Opioid Sedation,4.5,0.5,10,477.0
Nardil,19</span> users found this comment helpful.,1.0,0.0,19,304.0
Nardil,27</span> users found this comment helpful.,9.0,1.0,27,489.0
Nardil,Depression,8.424242424242424,0.8484848484848485,1400,438.6060606060606
Nardil,Migraine Prevention,7.0,1.0,29,748.5
Naropin Polyamp,Labor Pain,1.0,0.0,0,5.0
Nasacort,8</span> users found this comment helpful.,8.0,1.0,8,27.0
Nasacort,Allergic Rhinitis,5.775,0.5375,558,325.5
Nasacort AQ,Allergic Rhinitis,9.666666666666666,1.0,56,350.3333333333333
Nasacort Allergy 24HR,Allergic Rhinitis,6.125,0.5625,21,323.125
Nasarel,Allergic Rhinitis,9.0,1.0,9,517.0
Nasonex,12</span> users found this comment helpful.,8.0,1.0,12,69.0
Nasonex,18</span> users found this comment helpful.,10.0,1.0,18,189.0
Nasonex,Allergic Rhinitis,7.266666666666667,0.7333333333333333,479,354.4
Nasonex,Nasal Polyps,5.0,0.3333333333333333,87,371.0
Nasonex,Sinus Symptoms,3.75,0.25,15,357.5
Natalizumab,Multiple Sclerosis,7.947368421052632,0.8026315789473685,4320,417.57894736842104
Natazia,Birth Control,6.571428571428571,0.6285714285714286,268,448.62857142857143
Natazia,Menorrhagia,7.571428571428571,0.7142857142857143,43,620.7142857142857
Nateglinide,"Diabetes, Type 2",1.0,0.0,1,98.0
Natelle One,Vitamin/Mineral Supplementation during Pregnancy/Lactation,10.0,1.0,2,139.5
Natesto,"Hypogonadism, Male",9.0,1.0,32,591.3333333333334
Natpara,Hypoparathyroidism,8.0,1.0,55,558.6666666666666
Natroba,Head Lice,8.0,0.8,151,479.8
Nature-Throid,Hashimoto's disease,8.0,0.8235294117647058,1522,423.05882352941177
Nature-Throid,"Hypothyroidism, After Thyroid Removal",10.0,1.0,465,627.0
Nature-Throid,Thyroid Cance,10.0,1.0,162,527.0
Nature-Throid,Underactive Thyroid,6.733333333333333,0.6666666666666666,1354,356.26666666666665
